"data","R0","LB","UB"
2022-01-11,1.541,1.373,1.709
2022-01-12,1.524,1.344,1.705
2022-01-13,1.538,1.343,1.733
2022-01-14,1.568,1.358,1.777
2022-01-15,1.58,1.355,1.805
2022-01-16,1.578,1.337,1.819
2022-01-17,1.478,1.227,1.728
2022-01-18,1.501,1.236,1.766
2022-01-19,1.471,1.195,1.748
2022-01-20,1.482,1.194,1.77
2022-01-21,1.484,1.18,1.787
2022-01-22,1.525,1.208,1.842
2022-01-23,1.507,1.177,1.837
2022-01-24,1.559,1.215,1.903
2022-01-25,1.536,1.177,1.896
