"data","R0","LB","UB"
2022-04-04,1.041,1.004,1.077
2022-04-05,1.071,1.033,1.11
2022-04-06,1.001,0.959,1.043
2022-04-07,1.001,0.958,1.045
2022-04-08,1.01,0.965,1.055
2022-04-09,1.01,0.961,1.058
2022-04-10,0.996,0.943,1.049
2022-04-11,1.027,0.974,1.081
2022-04-12,1.053,0.997,1.11
2022-04-13,1.033,0.974,1.092
2022-04-14,1.031,0.968,1.093
2022-04-15,0.987,0.919,1.056
2022-04-16,0.986,0.916,1.056
2022-04-17,0.994,0.921,1.066
2022-04-18,0.98,0.902,1.059
2022-04-19,0.912,0.832,0.993
