"data","R0","LB","UB"
2022-02-21,0.756,0.716,0.796
2022-02-22,0.75,0.707,0.792
2022-02-23,0.739,0.694,0.784
2022-02-24,0.703,0.656,0.749
2022-02-25,0.707,0.66,0.755
2022-02-26,0.689,0.639,0.739
2022-02-27,0.714,0.661,0.767
2022-02-28,0.656,0.601,0.711
2022-03-01,0.676,0.618,0.733
2022-03-02,0.681,0.624,0.739
2022-03-03,0.675,0.615,0.736
2022-03-04,0.665,0.6,0.731
2022-03-05,0.664,0.597,0.731
2022-03-06,0.7,0.628,0.771
2022-03-07,0.667,0.594,0.741
2022-03-08,0.643,0.565,0.72
