"data","R0","LB","UB"
2021-12-01,1.001,0.978,1.024
2021-12-02,1.02,0.997,1.044
2021-12-03,1.025,1.002,1.048
2021-12-04,1.005,0.98,1.029
2021-12-05,0.999,0.973,1.024
2021-12-06,1.001,0.975,1.026
2021-12-07,1.001,0.975,1.027
2021-12-08,1.003,0.978,1.029
2021-12-09,0.966,0.941,0.991
2021-12-10,1.002,0.976,1.028
2021-12-11,0.962,0.935,0.988
2021-12-12,0.995,0.968,1.023
2021-12-13,0.97,0.942,0.998
2021-12-14,1.005,0.977,1.033
