"data","R0","LB","UB"
2022-03-07,0.908,0.865,0.951
2022-03-08,0.845,0.802,0.889
2022-03-09,0.852,0.805,0.899
2022-03-10,0.9,0.848,0.953
2022-03-11,0.94,0.887,0.994
2022-03-12,0.923,0.867,0.979
2022-03-13,0.925,0.867,0.984
2022-03-14,0.914,0.851,0.978
2022-03-15,0.896,0.83,0.963
2022-03-16,0.895,0.827,0.963
2022-03-17,0.847,0.774,0.919
2022-03-18,0.856,0.782,0.93
2022-03-19,0.801,0.722,0.879
2022-03-20,0.786,0.705,0.867
2022-03-21,0.743,0.655,0.831
2022-03-22,0.86,0.769,0.951
