"data","R0","LB","UB"
2022-02-28,0.763,0.724,0.802
2022-03-01,0.738,0.698,0.778
2022-03-02,0.694,0.65,0.738
2022-03-03,0.721,0.672,0.77
2022-03-04,0.655,0.601,0.708
2022-03-05,0.576,0.519,0.632
2022-03-06,0.576,0.517,0.634
2022-03-07,0.57,0.509,0.631
2022-03-08,0.614,0.55,0.677
2022-03-09,0.569,0.504,0.634
2022-03-10,0.584,0.519,0.649
2022-03-11,0.57,0.504,0.636
2022-03-12,0.615,0.55,0.681
2022-03-13,0.595,0.53,0.661
2022-03-14,0.591,0.525,0.657
2022-03-15,0.59,0.516,0.664
