"data","R0","LB","UB"
2021-12-13,0.803,0.76,0.846
2021-12-14,0.814,0.769,0.858
2021-12-15,0.798,0.752,0.844
2021-12-16,0.811,0.764,0.858
2021-12-17,0.844,0.796,0.892
2021-12-18,0.83,0.782,0.878
2021-12-19,0.845,0.797,0.894
2021-12-20,0.828,0.778,0.877
2021-12-21,0.841,0.791,0.891
2021-12-22,0.825,0.775,0.876
2021-12-23,0.829,0.779,0.878
2021-12-24,0.817,0.767,0.867
2021-12-25,0.831,0.78,0.882
2021-12-26,0.832,0.781,0.883
2021-12-27,0.82,0.767,0.873
2021-12-28,0.816,0.763,0.869
