"data","R0","LB","UB"
2022-01-18,1.427,1.379,1.474
2022-01-19,1.439,1.388,1.489
2022-01-20,1.403,1.352,1.453
2022-01-21,1.398,1.345,1.45
2022-01-22,1.409,1.353,1.465
2022-01-23,1.431,1.372,1.49
2022-01-24,1.443,1.381,1.505
2022-01-25,1.45,1.385,1.515
2022-01-26,1.439,1.37,1.508
2022-01-27,1.466,1.395,1.538
2022-01-28,1.431,1.358,1.504
2022-01-29,1.48,1.407,1.553
2022-01-30,1.459,1.388,1.531
2022-01-31,1.467,1.392,1.541
2022-02-01,1.454,1.377,1.532
