"data","R0","LB","UB"
2020-09-30,0.91,0.89,0.93
2020-10-01,0.92,0.9,0.94
2020-10-02,0.91,0.89,0.93
2020-10-03,0.93,0.91,0.95
2020-10-04,0.92,0.9,0.94
2020-10-05,0.93,0.91,0.95
2020-10-06,0.96,0.94,0.98
2020-10-07,0.98,0.96,1
2020-10-08,0.99,0.97,1.01
2020-10-09,1.01,0.99,1.03
2020-10-10,1.05,1.03,1.07
2020-10-11,1.03,1.01,1.05
2020-10-12,1.05,1.03,1.07
2020-10-13,1.07,1.05,1.09
2020-10-14,1.09,1.07,1.11
2020-10-15,1.11,1.08,1.13
2020-10-16,1.11,1.09,1.14
2020-10-17,1.14,1.11,1.17
2020-10-18,1.12,1.09,1.15
2020-10-19,1.17,1.13,1.2
2020-10-20,1.07,1.03,1.11
2020-10-21,1.06,1.02,1.1
2020-10-22,1.13,1.08,1.17
2020-10-23,1.07,1.02,1.12
2020-10-24,1.1,1.05,1.15
2020-10-25,1.08,1.03,1.13
2020-10-26,1.05,0.99,1.1
2020-10-27,1.05,0.99,1.11
2020-10-28,1.13,1.07,1.19
2020-10-29,1.18,1.12,1.24
2020-10-30,1.18,1.11,1.24
2020-10-31,1.19,1.13,1.26
2020-11-01,1.08,1.01,1.15
2020-11-02,1.13,1.06,1.2
2020-11-03,1.09,1.02,1.16
