"data","R0","LB","UB"
2022-04-04,0.925,0.893,0.957
2022-04-05,0.91,0.876,0.944
2022-04-06,0.909,0.87,0.947
2022-04-07,0.87,0.828,0.913
2022-04-08,0.87,0.825,0.915
2022-04-09,0.853,0.803,0.903
2022-04-10,0.836,0.783,0.889
2022-04-11,0.803,0.744,0.862
2022-04-12,0.798,0.735,0.86
2022-04-13,0.749,0.681,0.816
2022-04-14,0.738,0.665,0.81
2022-04-15,0.759,0.684,0.834
2022-04-16,0.753,0.674,0.832
2022-04-17,0.746,0.664,0.827
2022-04-18,0.758,0.673,0.844
2022-04-19,0.763,0.677,0.85
