"data","R0","LB","UB"
2022-02-09,0.852,0.806,0.898
2022-02-10,0.857,0.806,0.908
2022-02-11,0.891,0.838,0.944
2022-02-12,0.868,0.812,0.924
2022-02-13,0.849,0.786,0.911
2022-02-14,0.786,0.724,0.849
2022-02-15,0.759,0.691,0.827
2022-02-16,0.727,0.657,0.798
2022-02-17,0.681,0.606,0.755
2022-02-18,0.689,0.612,0.766
2022-02-19,0.687,0.605,0.768
2022-02-20,0.651,0.566,0.737
2022-02-21,0.683,0.595,0.772
2022-02-22,0.605,0.513,0.698
2022-02-23,0.628,0.531,0.725
