"data","R0","LB","UB"
2022-03-07,0.61,0.572,0.648
2022-03-08,0.614,0.575,0.652
2022-03-09,0.574,0.531,0.616
2022-03-10,0.605,0.559,0.65
2022-03-11,0.573,0.527,0.62
2022-03-12,0.56,0.51,0.61
2022-03-13,0.572,0.52,0.624
2022-03-14,0.579,0.524,0.633
2022-03-15,0.59,0.535,0.644
2022-03-16,0.602,0.545,0.659
2022-03-17,0.58,0.52,0.64
2022-03-18,0.589,0.526,0.651
2022-03-19,0.561,0.496,0.626
2022-03-20,0.553,0.487,0.62
2022-03-21,0.577,0.51,0.645
2022-03-22,0.568,0.5,0.636
