"data","R0","LB","UB"
2020-09-22,1.142,1.138,1.147
2020-09-23,1.138,1.134,1.142
2020-09-24,1.134,1.13,1.139
2020-09-25,1.132,1.128,1.136
2020-09-26,1.128,1.124,1.133
2020-09-27,1.125,1.121,1.13
2020-09-28,1.122,1.118,1.126
2020-09-29,1.12,1.116,1.123
2020-09-30,1.116,1.113,1.12
2020-10-01,1.114,1.11,1.117
2020-10-02,1.111,1.107,1.115
2020-10-03,1.108,1.105,1.112
2020-10-04,1.106,1.102,1.109
2020-10-05,1.103,1.1,1.107
2020-10-06,1.102,1.098,1.105
