"data","R0","LB","UB"
2020-09-07,1.164,1.16,1.167
2020-09-08,1.158,1.155,1.162
2020-09-09,1.154,1.151,1.158
2020-09-10,1.153,1.15,1.156
2020-09-11,1.149,1.146,1.152
2020-09-12,1.146,1.143,1.149
2020-09-13,1.143,1.14,1.146
2020-09-14,1.139,1.136,1.142
2020-09-15,1.135,1.132,1.138
2020-09-16,1.133,1.13,1.136
2020-09-17,1.129,1.126,1.132
2020-09-18,1.128,1.125,1.131
2020-09-19,1.125,1.122,1.128
2020-09-20,1.123,1.12,1.125
