"data","R0","LB","UB"
2020-09-20,1.125,1.12,1.129
2020-09-21,1.122,1.117,1.126
2020-09-22,1.119,1.115,1.123
2020-09-23,1.116,1.112,1.12
2020-09-24,1.113,1.109,1.117
2020-09-25,1.11,1.106,1.114
2020-09-26,1.107,1.103,1.111
2020-09-27,1.105,1.101,1.109
2020-09-28,1.103,1.099,1.106
2020-09-29,1.101,1.097,1.104
2020-09-30,1.098,1.094,1.102
2020-10-01,1.095,1.092,1.099
2020-10-02,1.093,1.09,1.097
2020-10-03,1.091,1.087,1.094
2020-10-04,1.089,1.085,1.092
2020-10-05,1.087,1.083,1.09
2020-10-06,1.085,1.081,1.088
2020-10-07,1.083,1.079,1.086
2020-10-08,1.081,1.078,1.084
2020-10-09,1.08,1.076,1.083
2020-10-10,1.078,1.075,1.081
